longitude,latitude,sif_mean_735,sif_mean_743,B_REFL_mean,COMP_mean,EVI_mean,MIR_REFL_mean,NDVI_mean,NIR_REFL_mean,PXL_REL_mean,RAA_mean,R_REFL_mean,SZA_mean,VIQ_mean,VZA_mean
-100.9615698253,45.9899521739,0.519861,0.658117,538.274336,151.125000,2379.921739,2284.773913,4047.495652,2406.600000,,3386.360000,1029.508772,2683.465517,2116.000000,1876.807339
-100.8698491267,45.9899521739,0.757695,0.905617,476.044643,151.200000,2937.026549,1984.194690,4894.734513,2591.491071,,4917.395604,903.732143,2598.892857,,1539.466019
-100.8239887773,45.9899521739,0.830360,1.058093,473.456140,153.600000,2989.730435,1854.095652,4963.826087,2594.035398,,579.459770,883.573913,2640.706897,,1354.768519
-99.9985024894,45.9899521739,0.614678,0.740777,550.187500,149.800000,2745.157895,2129.763158,4390.947368,2693.840708,,-1854.265306,1052.221239,2731.483333,4161.714286,1623.088235
-99.9526421401,45.9899521739,0.567689,0.669903,624.296296,151.923077,2530.162162,2427.018018,3939.401786,2731.800000,,1354.989362,1193.883929,2665.122807,2626.000000,1846.478723
-99.8150610921,45.9899521739,0.389048,0.559728,648.037037,153.333333,2089.061947,2462.339286,3369.637168,2488.884956,,-4339.556604,1229.714286,2681.811321,5184.000000,974.527273
-99.7692007427,45.9899521739,0.439167,0.637524,629.939130,152.333333,2272.769231,2376.448276,3620.273504,2570.341880,,-4546.142857,1203.086957,2738.690909,3480.000000,1473.475248
-99.7233403934,45.9899521739,0.458482,0.659411,582.198276,152.846154,2576.672414,2267.060345,4065.826087,2678.775862,,-4211.561798,1127.608696,2783.571429,3342.400000,2407.091837
-99.6774800441,45.9899521739,0.489970,0.671223,570.910714,152.285714,2553.535714,2322.500000,4084.972973,2637.946429,,-4169.764706,1106.821429,2789.770492,3752.000000,2711.951456
-99.3564575988,45.9899521739,0.601132,0.803149,536.925926,153.785714,2579.477477,1916.396396,4276.774775,2473.513514,,-3506.466667,986.990991,2657.100000,4673.000000,650.330189
-99.3105972494,45.9899521739,0.553989,0.729284,544.035398,152.714286,2528.939130,1858.373913,4231.104348,2414.773913,,-3594.794643,975.991228,2646.779661,4980.000000,330.701754
-99.0812955028,45.9899521739,0.740828,0.921644,456.628319,150.000000,2480.438596,1666.263158,4474.991228,2241.345133,,7409.631579,854.526316,2621.826087,4160.000000,57.871560
-99.0354351535,45.9899521739,0.765455,0.940274,429.285714,149.750000,2587.566372,1539.169643,4677.495575,2256.946903,,11007.920354,811.610619,2629.100000,4366.000000,345.311927
-98.9437144548,45.9899521739,0.969625,1.124080,381.573913,,2904.347826,1316.452174,5206.474138,2361.982759,,11981.140351,738.113043,2619.175000,6208.000000,122.706897
-98.8978541055,45.9899521739,0.911006,1.065747,387.601770,157.000000,3144.982143,1395.937500,5417.292035,2518.699115,,12140.536364,744.794643,2609.113636,6208.000000,203.455357
-98.6226920095,45.9899521739,0.458954,0.623942,541.548673,157.000000,2168.964602,2197.535088,3756.824561,2331.982456,1.000000,11987.522124,1065.052632,2606.285714,2181.000000,424.000000
-98.5309713108,45.9899521739,0.352295,0.479489,564.678261,157.000000,2122.086957,2268.105263,3593.460870,2358.061404,,12745.884956,1105.626087,2601.466667,,422.353982
-98.4851109615,45.9899521739,0.326532,0.445163,579.775862,,1993.991379,2270.189655,3419.844828,2301.870690,,12755.824561,1128.232759,2603.909091,,427.818966
-98.4392506122,45.9899521739,0.271104,0.436270,572.869565,,1893.991304,2288.834783,3306.313043,2225.771930,,12752.972973,1114.765217,2602.209302,,458.643478
-98.3933902628,45.9899521739,0.184425,0.356884,561.610619,,1835.078947,2356.675439,3272.596491,2167.575221,,12729.357798,1097.728070,2600.651163,,489.447368
-98.3475299135,45.9899521739,0.161116,0.354764,557.716814,,1630.991228,2312.254386,3016.710526,2031.868421,,12720.183486,1090.614035,2599.375000,4160.000000,519.956140
-98.3016695642,45.9899521739,0.121113,0.281072,559.637168,149.000000,1549.912281,2283.263158,2897.982456,1980.298246,1.000000,12566.306306,1090.433628,2606.000000,2945.800000,581.078947
-98.2558092148,45.9899521739,0.103837,0.173282,587.754386,149.000000,1707.530435,2405.347826,3046.965217,2139.147826,1.000000,12546.700000,1142.964912,2604.700000,2642.250000,612.300885
-98.2099488655,45.9899521739,0.123942,0.190068,601.818966,,1710.275862,2431.008621,3039.043103,2166.791304,,12693.834862,1163.913793,2595.485714,,612.701754
-98.1640885162,45.9899521739,0.168789,0.214825,554.547826,153.400000,1652.217391,2192.652174,3112.478261,2023.912281,,11461.623853,1074.834783,2623.046512,4160.000000,848.633929
-98.1182281668,45.9899521739,0.276722,0.405844,503.902655,153.625000,1781.451327,1928.377193,3415.868421,1990.824561,,10788.561905,983.415929,2626.980392,4160.000000,998.740741
-98.0723678175,45.9899521739,0.392492,0.504087,456.247788,155.142857,2130.283186,1628.236842,4013.236842,2089.184211,,11338.560748,893.513514,2620.980000,,924.000000
-97.9806471189,45.9899521739,0.599396,0.708772,432.849558,155.800000,2647.600000,1600.382609,4731.286957,2366.365217,1.000000,11781.436893,858.591304,2604.869565,2181.000000,884.324324
-97.9347867695,45.9899521739,0.515780,0.630522,439.585586,152.800000,2557.495652,1603.947826,4586.156522,2320.026087,1.000000,10842.414141,869.194690,2598.200000,2181.000000,852.814159
-97.8889264202,45.9899521739,0.337847,0.447149,435.062500,152.800000,2175.034783,1547.034783,4150.426087,2069.912281,1.000000,9062.808511,860.460177,2609.469388,2181.000000,918.863636
-97.8430660709,45.9899521739,0.232370,0.349296,474.803571,154.000000,2069.947368,1698.061404,3864.754386,2103.424779,1.000000,9390.347826,932.596491,2610.063830,2181.000000,920.914286
-97.7972057215,45.9899521739,0.164887,0.303001,569.089286,154.000000,1936.982456,2090.289474,3417.859649,2215.280702,,10715.717391,1089.380531,2597.651163,,915.457143
-97.7513453722,45.9899521739,0.101704,0.262784,616.289474,154.000000,1747.570175,2250.672566,3063.069565,2164.139130,1.000000,11248.347826,1151.964912,2594.837209,2181.000000,931.027523
-97.7054850229,45.9899521739,0.069776,0.222000,597.913043,154.000000,1677.789474,2202.893805,3017.965217,2072.452174,1.000000,10882.811765,1115.798246,2594.675000,2181.000000,959.305556
-97.6596246735,45.9899521739,0.154902,0.279139,589.284483,153.500000,1690.905172,2316.112069,3060.577586,2071.878261,1.000000,8260.093023,1104.622807,2606.477273,2181.000000,995.800000
-97.6137643242,45.9899521739,0.260714,0.360907,575.747826,154.000000,1927.508772,2303.834783,3377.382609,2203.902655,1.000000,4815.806818,1090.424779,2620.460000,3170.500000,1042.669903
-97.5679039749,45.9899521739,0.355126,0.443562,561.464286,154.333333,2064.801802,2226.160714,3574.991071,2269.315315,1.000000,3757.224719,1073.081081,2621.571429,3170.500000,1052.089109
-97.5220436256,45.9899521739,0.444205,0.531296,542.843478,154.272727,2238.403509,2151.339130,3812.313043,2342.147826,1.000000,4159.703297,1042.947826,2618.448276,2181.000000,1083.550000
-97.4761832762,45.9899521739,0.487465,0.605245,502.491379,153.846154,2635.982609,1976.353448,4361.724138,2500.905172,1.000000,3993.843373,973.594828,2621.551724,2181.000000,1117.067961
-97.4303229269,45.9899521739,0.515422,0.665584,489.469565,153.000000,2547.243478,1907.191304,4328.382609,2420.260870,1.000000,6651.847059,949.973913,2607.562500,2181.000000,1103.224299
-97.3844625776,45.9899521739,0.412651,0.558140,518.330435,154.500000,2135.713043,1988.913043,3775.252174,2205.147826,1.000000,9389.075269,987.052632,2591.565217,4183.000000,1134.590909
-97.2927418789,45.9899521739,0.217793,0.359893,588.690265,154.222222,1834.166667,2291.982301,3230.824561,2103.096491,1.000000,8154.045977,1063.166667,2610.348837,2181.000000,1191.057143
-97.2468815296,45.9899521739,0.197314,0.354279,585.234783,154.500000,1763.643478,2059.843478,3129.791304,2031.921739,1.000000,9132.274725,1040.535088,2595.414634,5536.833333,1326.648148
-97.2010211802,45.9899521739,0.179339,0.329884,567.862069,154.000000,1810.922414,2008.931034,3256.422414,2046.568966,1.000000,9649.340426,1028.600000,2593.500000,5047.571429,1363.375000
-97.1551608309,45.9899521739,0.222834,0.370155,571.224138,154.500000,1803.626087,2159.905172,3251.413793,2075.724138,1.000000,8071.593750,1055.034783,2604.274510,2958.800000,1271.635514
-97.1093004816,45.9899521739,0.165605,0.339341,563.763158,154.500000,1632.283186,2118.850877,3061.859649,1952.587719,1.000000,7788.948980,1038.707965,2594.659574,3500.333333,1211.773585
-97.0634401322,45.9899521739,0.141638,0.294399,561.938053,154.000000,1694.526316,2146.263158,3143.657895,2004.728070,,7962.032967,1046.412281,2586.444444,5184.000000,1193.254545
-96.9717194336,45.9899521739,0.179750,0.292577,593.295652,151.444444,1631.605263,2485.782609,2933.622807,2082.800000,1.000000,7775.489583,1136.686957,2579.722222,2146.500000,1383.028302
-96.9258590843,45.9899521739,0.219911,0.346881,545.513043,150.100000,1795.747826,2225.373913,3292.008772,2086.304348,,9988.587629,1055.365217,2562.180000,4842.666667,1600.256881
-96.8799987349,45.9899521739,0.171315,0.328287,535.921739,151.600000,1984.739130,2279.226087,3564.034783,2175.078261,1.000000,7700.590000,1034.008696,2586.320000,4583.400000,1515.945455
-96.8341383856,45.9899521739,0.158516,0.292637,576.905172,152.571429,2003.120690,2673.896552,3473.801724,2247.724138,1.000000,1754.000000,1088.681034,2635.259259,3170.500000,1550.467290
-96.7882780363,45.9899521739,0.105346,0.250222,605.017544,152.571429,1988.798246,2862.701754,3396.175439,2259.087719,1.000000,-1180.562500,1111.824561,2650.181818,2181.000000,1531.669903
-96.5589762896,45.9899521739,0.184016,0.243397,600.649123,154.000000,1650.300885,2613.429825,3014.298246,1960.088496,1.000000,2139.030612,1045.212389,2596.932203,2181.000000,1009.635417
-96.5131159403,45.9899521739,0.114010,0.168804,595.517544,154.400000,1810.365217,2625.570175,3224.947368,2062.530973,1.000000,1860.350515,1047.719298,2596.581818,2181.000000,985.989691
-96.4672555910,45.9899521739,0.064342,0.105352,607.385965,153.500000,1674.156522,2704.912281,3006.701754,2002.850877,0.666667,4944.826531,1070.131579,2599.529412,2159.333333,1284.181818
-96.4213952416,45.9899521739,0.061547,0.122759,599.132743,152.111111,1491.387387,2664.761062,2797.283186,1860.292035,0.250000,6043.653465,1045.867257,2662.000000,2129.000000,1842.696970
-96.3755348923,45.9899521739,0.088812,0.191149,584.071429,151.909091,1448.864865,2550.300885,2796.212389,1780.716814,0.500000,3830.244898,999.937500,2699.136364,2134.300000,1936.294737
-96.3296745430,45.9899521739,0.116562,0.241106,605.725664,152.230769,1507.701754,2684.877193,2831.464912,1850.210526,0.666667,1686.958763,1030.433628,2679.696429,2137.818182,1448.472527
-96.2838141936,45.9899521739,0.113413,0.228302,602.271930,151.928571,1508.508772,2610.447368,2860.850877,1852.175439,0.500000,894.292929,1031.114035,2669.181818,2153.250000,1434.120879
-96.1920934950,45.9899521739,0.099327,0.211727,560.392857,152.200000,1516.626087,2503.486957,2951.298246,1820.600000,0.333333,2570.303030,992.078947,2662.351852,2154.600000,2285.556701
-96.1462331456,45.9899521739,0.089282,0.218082,567.672727,151.750000,1654.982609,2493.991304,3090.666667,1963.886957,0.500000,2878.565217,1036.973913,2694.416667,2144.090909,2294.354839
-96.1003727963,45.9899521739,0.151876,0.257221,574.063063,152.083333,1663.637168,2545.725664,3069.785714,2006.539823,0.833333,3012.195402,1063.743363,2685.057692,2743.705882,2293.561798
-96.0545124470,45.9899521739,0.139457,0.205841,552.990826,150.941176,1638.890909,2399.036364,3113.183486,1931.200000,1.000000,7255.543478,1016.681818,2611.442308,3222.000000,2309.290698
-96.0086520976,45.9899521739,0.143237,0.243199,534.201835,150.181818,1622.972973,2123.180180,3152.198198,1857.756757,1.000000,10124.284211,969.509091,2557.543478,3494.000000,2156.010309
-95.9627917483,45.9899521739,0.220964,0.346585,538.672566,151.166667,1595.096491,2210.456140,3085.149123,1871.368421,1.000000,8569.326316,991.389381,2620.823529,3501.666667,2439.588785
-95.9169313990,45.9899521739,0.271338,0.464895,500.938053,150.500000,1833.763158,2105.903509,3503.956140,1967.654867,1.000000,6587.104167,940.631579,2636.600000,4782.500000,2799.149533
-95.8710710497,45.9899521739,0.409674,0.546488,478.486726,150.571429,2137.678261,2042.321739,3955.756522,2142.473684,,4255.989362,923.391304,2649.918367,4928.500000,2841.905660
-95.7793503510,45.9899521739,0.514302,0.630345,507.225225,150.700000,2097.842105,2088.763158,3794.327434,2181.433628,1.000000,4836.040404,974.649123,2702.886792,2808.166667,3158.950000
-95.7334900017,45.9899521739,0.542488,0.707307,487.279279,151.200000,2322.403509,1994.684211,4126.236842,2266.893805,1.000000,6670.292453,938.333333,2676.022222,2819.000000,2961.472727
-95.5959089537,45.9899521739,0.546576,0.723886,429.500000,149.333333,2374.982301,1718.377193,4398.991228,2156.212389,,10737.276190,826.460177,2560.488889,4929.500000,3163.418182
-95.5500486043,45.9899521739,0.567969,0.777713,453.362832,150.666667,2517.061404,1740.017544,4510.201754,2280.385965,1.000000,10938.705882,860.666667,2573.120000,4166.230769,2713.168224
-95.5041882550,45.9899521739,0.593372,0.826000,453.876106,150.238095,2664.947826,1803.452174,4662.078261,2387.356522,1.000000,10710.173077,871.412281,2557.673077,3423.363636,2865.290000
-95.4583279057,45.9899521739,0.644553,0.923946,412.706897,149.722222,2586.598291,1585.316239,4743.282051,2257.709402,,10741.972477,803.782609,2540.867925,3821.333333,3115.730769
-95.4124675564,45.9899521739,0.692553,0.939735,363.782609,150.000000,2457.456897,1095.327586,4842.827586,2011.732759,,11760.609091,672.486957,2522.347826,5798.400000,2859.135135
-95.3666072070,45.9899521739,0.756534,0.972885,349.241071,149.500000,2483.578947,869.745614,4915.543860,1948.184211,,11621.824074,609.681416,2520.722222,5696.000000,2726.761468
-95.3207468577,45.9899521739,0.743785,0.900592,387.324324,150.846154,2733.500000,1324.631579,4952.122807,2271.823009,,11376.576923,736.428571,2518.805556,4929.500000,2861.839623
-95.2748865084,45.9899521739,0.744281,0.913622,418.357143,151.687500,2926.964912,1741.350877,5005.570175,2534.530973,1.000000,10694.463158,841.946903,2545.461538,3411.750000,3552.330000
-95.2290261590,45.9899521739,0.748925,0.941990,430.548673,152.571429,2900.008850,1684.500000,4955.815789,2517.649123,1.000000,8152.000000,845.628319,2616.564103,2478.666667,3979.757895
-95.1831658097,45.9899521739,0.789223,1.033061,434.699115,150.625000,2816.336283,1659.140351,4872.552632,2463.947368,1.000000,6915.524752,846.805310,2629.100000,2512.363636,4103.465909
-95.0914451110,45.9899521739,0.867347,1.087125,406.078947,153.142857,3291.236842,1480.241071,5438.482456,2671.964912,1.000000,7173.673267,780.303571,2645.338983,3781.562500,3148.380952
-95.0455847617,45.9899521739,0.882462,1.073679,381.509091,154.300000,3425.690265,1399.428571,5664.946903,2707.707965,,7256.857143,743.027027,2628.000000,3479.111111,3257.968421
-94.9538640630,45.9899521739,1.034430,1.299452,411.876106,152.916667,3562.165217,1485.920354,5669.730435,2871.626087,,4516.303371,792.017544,2642.055556,3790.181818,3696.590909
-94.8621433644,45.9899521739,1.055259,1.282178,453.743363,152.777778,3697.654867,1663.203540,5605.743363,3053.982301,1.000000,3280.432692,859.964286,2704.844828,2291.266667,3202.839623
-94.7704226657,45.9899521739,1.115589,1.363803,390.178571,152.615385,3638.815789,1346.692982,5852.464912,2849.692982,,6145.602041,749.157895,2639.716981,3252.000000,3367.884211
-94.7245623164,45.9899521739,1.212957,1.450556,361.903509,151.125000,3785.301724,1144.043478,6119.758621,2841.260870,,6789.447619,684.310345,2630.340426,4571.200000,3044.923810
-94.6787019671,45.9899521739,1.205236,1.422332,371.176991,150.666667,3928.798246,1205.684211,6161.582609,2968.192982,1.000000,5461.359223,702.686957,2637.866667,3501.666667,3313.111111
-94.6328416177,45.9899521739,1.208732,1.412904,372.796460,151.700000,3843.265487,1280.149123,6088.342105,2914.280702,1.000000,5804.663366,706.619469,2604.844444,2148.500000,3784.010870
-94.5869812684,45.9899521739,1.145800,1.378399,383.912281,153.545455,3661.763158,1342.403509,5888.368421,2837.438596,1.000000,5656.979381,732.902655,2607.977273,2142.714286,3875.237500
-94.4952605697,45.9899521739,1.169406,1.445195,362.115044,153.500000,3713.504425,1188.221239,6039.017544,2814.584071,,8660.060606,693.044248,2573.451613,2626.000000,4180.312500
-94.4494002204,45.9899521739,1.155916,1.413109,333.139130,153.583333,3974.474138,1112.862069,6411.853448,2883.258621,1.000000,7431.138889,629.382609,2636.750000,2387.250000,4123.914286
-94.4035398711,45.9899521739,1.070566,1.308234,347.991071,154.500000,3899.121739,1092.619469,6306.175439,2835.173913,1.000000,5309.134615,638.860870,2659.170213,3011.142857,3410.413462
-94.3576795217,45.9899521739,0.902008,1.125376,400.954955,152.800000,3525.763158,1364.330357,5748.123894,2737.456140,,4261.969388,739.807018,2652.680851,4844.000000,2914.561224
-94.3118191724,45.9899521739,0.830842,1.065454,439.840708,152.500000,3466.377193,1657.526316,5464.368421,2872.666667,1.000000,1001.157895,843.614035,2764.472727,3314.083333,3107.709302
-94.2659588231,45.9899521739,0.826883,1.099548,417.707965,151.950000,3547.701754,1557.236842,5582.745614,2915.394737,1.000000,2662.677083,822.429825,2734.419355,3526.062500,3176.612903
-94.1742381244,45.9899521739,0.897045,1.131461,472.086207,151.363636,3433.068376,1849.743590,5268.837607,2989.863248,1.000000,3692.570000,928.137931,2674.931034,3778.800000,3092.798077
-94.1283777751,45.9899521739,0.955309,1.180247,521.309735,152.454545,3351.078947,2107.859649,5002.640351,3075.298246,,-114.612903,1022.884956,2789.781818,6208.000000,3311.010417
-94.0825174258,45.9899521739,1.062256,1.258023,488.080357,153.000000,3673.477876,1810.672566,5395.185841,3197.741071,1.000000,-3109.582418,953.247788,2908.034483,2598.666667,3591.337079
-94.0366570764,45.9899521739,1.112087,1.361942,450.991071,151.722222,3789.263158,1550.070175,5660.530973,3159.061947,1.000000,-2676.000000,876.912281,2901.163934,2422.400000,3796.682927
